,Open,High,Low,Close,Adj Close,Volume
2021-07-27 10:30:00-04:00,4403.669921875,4403.669921875,4386.06982421875,4389.490234375,4389.490234375,279924411
2021-07-27 11:30:00-04:00,4389.5498046875,4390.7099609375,4376.77978515625,4384.72998046875,4384.72998046875,240099594
2021-07-27 12:30:00-04:00,4384.669921875,4385.91015625,4372.6201171875,4375.27978515625,4375.27978515625,178420431
2021-07-27 13:30:00-04:00,4375.240234375,4389.60009765625,4372.509765625,4387.89990234375,4387.89990234375,180512000
2021-07-27 14:30:00-04:00,4387.81005859375,4396.330078125,4386.93017578125,4392.60009765625,4392.60009765625,196507000
2021-07-27 15:30:00-04:00,4392.5400390625,4402.169921875,4389.5498046875,4401.68994140625,4401.68994140625,281801000
2021-07-28 09:30:00-04:00,4402.9501953125,4411.14013671875,4393.419921875,4404.2900390625,4404.2900390625,0
2021-07-28 10:30:00-04:00,4404.43994140625,4408.240234375,4396.7001953125,4402.7099609375,4402.7099609375,265623116
2021-07-28 11:30:00-04:00,4402.6298828125,4407.39013671875,4400.7998046875,4400.81982421875,4400.81982421875,225034191
2021-07-28 12:30:00-04:00,4400.830078125,4402.81982421875,4393.43994140625,4394.1298828125,4394.1298828125,192982265
2021-07-28 13:30:00-04:00,4394.1298828125,4405.5498046875,4387.009765625,4403.4599609375,4403.4599609375,191054000
2021-07-28 14:30:00-04:00,4403.43017578125,4415.47021484375,4398.2001953125,4408.2099609375,4408.2099609375,265029000
2021-07-28 15:30:00-04:00,4408.22021484375,4411.02978515625,4400.33984375,4400.33984375,4400.33984375,285426000
2021-07-29 09:30:00-04:00,4403.58984375,4423.27001953125,4403.58984375,4421.60009765625,4421.60009765625,0
2021-07-29 10:30:00-04:00,4421.669921875,4429.27001953125,4420.72998046875,4423.77978515625,4423.77978515625,274240447
2021-07-29 11:30:00-04:00,4424.27001953125,4429.330078125,4423.2900390625,4428.419921875,4428.419921875,215053711
2021-07-29 12:30:00-04:00,4428.3701171875,4429.6298828125,4424.64013671875,4429.240234375,4429.240234375,176280246
2021-07-29 13:30:00-04:00,4429.22998046875,4429.97021484375,4424.169921875,4425.0498046875,4425.0498046875,176420000
2021-07-29 14:30:00-04:00,4425.0498046875,4425.580078125,4421.009765625,4421.18994140625,4421.18994140625,213550000
2021-07-29 15:30:00-04:00,4421.2099609375,4422.7099609375,4418.56982421875,4419.10009765625,4419.10009765625,271975000
2021-07-30 09:30:00-04:00,4395.1201171875,4412.25,4389.64990234375,4398.58984375,4398.58984375,0
2021-07-30 10:30:00-04:00,4398.72998046875,4403.83984375,4393.6298828125,4399.64990234375,4399.64990234375,259892452
2021-07-30 11:30:00-04:00,4399.5498046875,4400.64013671875,4392.91015625,4397.8701171875,4397.8701171875,208209685
2021-07-30 12:30:00-04:00,4397.8798828125,4402.3798828125,4397.4501953125,4399.06005859375,4399.06005859375,180514664
2021-07-30 13:30:00-04:00,4399.0400390625,4403.39013671875,4393.35986328125,4393.39013671875,4393.39013671875,170221000
2021-07-30 14:30:00-04:00,4393.3701171875,4400.27978515625,4389.77001953125,4396.06982421875,4396.06982421875,223981000
2021-07-30 15:30:00-04:00,4396.06982421875,4398.75,4391.7998046875,4395.97021484375,4395.97021484375,338363000
2021-08-02 09:30:00-04:00,4406.85986328125,4422.18017578125,4406.85986328125,4416.14013671875,4416.14013671875,0
2021-08-02 10:30:00-04:00,4416.18017578125,4418.4501953125,4410.43017578125,4413.97998046875,4413.97998046875,256503545
2021-08-02 11:30:00-04:00,4414.080078125,4414.93994140625,4394.2001953125,4397.509765625,4397.509765625,227578652
2021-08-02 12:30:00-04:00,4397.52001953125,4403.7001953125,4396.72021484375,4401.2099609375,4401.2099609375,164741433
2021-08-02 13:30:00-04:00,4401.18994140625,4401.89990234375,4393.93017578125,4399.080078125,4399.080078125,168190000
2021-08-02 14:30:00-04:00,4399.0400390625,4400.8798828125,4392.830078125,4393.3798828125,4393.3798828125,184825000
2021-08-02 15:30:00-04:00,4393.35986328125,4393.93017578125,4384.81005859375,4387.10986328125,4387.10986328125,299882000
2021-08-03 09:30:00-04:00,4392.740234375,4398.080078125,4373.0,4389.97998046875,4389.97998046875,0
2021-08-03 10:30:00-04:00,4389.7998046875,4392.75,4382.10986328125,4389.18017578125,4389.18017578125,299115349
2021-08-03 11:30:00-04:00,4389.16015625,4410.080078125,4389.08984375,4404.33984375,4404.33984375,250161971
2021-08-03 12:30:00-04:00,4404.41015625,4414.4599609375,4403.75,4412.56005859375,4412.56005859375,194216000
2021-08-03 13:30:00-04:00,4412.56982421875,4418.080078125,4410.4501953125,4416.740234375,4416.740234375,199420000
2021-08-03 14:30:00-04:00,4416.7099609375,4421.60009765625,4413.83984375,4420.56005859375,4420.56005859375,217050000
2021-08-03 15:30:00-04:00,4420.56982421875,4423.7900390625,4417.89013671875,4423.47021484375,4423.47021484375,300637000
2021-08-04 09:30:00-04:00,4415.9501953125,4416.169921875,4406.990234375,4409.47021484375,4409.47021484375,0
2021-08-04 10:30:00-04:00,4409.509765625,4412.5400390625,4403.14013671875,4404.330078125,4404.330078125,338021201
2021-08-04 11:30:00-04:00,4404.39990234375,4408.93994140625,4400.22998046875,4405.08984375,4405.08984375,259408860
2021-08-04 12:30:00-04:00,4405.10986328125,4412.9501953125,4404.02001953125,4410.58984375,4410.58984375,205015000
2021-08-04 13:30:00-04:00,4410.66015625,4413.490234375,4408.169921875,4412.39990234375,4412.39990234375,205463000
2021-08-04 14:30:00-04:00,4412.41015625,4414.68994140625,4405.64990234375,4408.83984375,4408.83984375,237874000
2021-08-04 15:30:00-04:00,4408.85986328125,4410.509765625,4402.2998046875,4402.43994140625,4402.43994140625,311920000
2021-08-05 09:30:00-04:00,4408.85986328125,4420.31982421875,4408.85986328125,4416.18994140625,4416.18994140625,0
2021-08-05 10:30:00-04:00,4416.18017578125,4423.0498046875,4415.740234375,4422.330078125,4422.330078125,289466583
2021-08-05 11:30:00-04:00,4422.330078125,4423.02001953125,4419.31982421875,4419.8701171875,4419.8701171875,212662464
2021-08-05 12:30:00-04:00,4419.8798828125,4420.8701171875,4415.97021484375,4419.509765625,4419.509765625,171953810
2021-08-05 13:30:00-04:00,4419.5,4422.93994140625,4419.169921875,4420.27978515625,4420.27978515625,164858000
2021-08-05 14:30:00-04:00,4420.27978515625,4421.3701171875,4418.56005859375,4420.080078125,4420.080078125,182722000
2021-08-05 15:30:00-04:00,4420.080078125,4429.759765625,4419.7001953125,4429.02001953125,4429.02001953125,285085000
2021-08-06 09:30:00-04:00,4429.06982421875,4440.81982421875,4429.06982421875,4435.4599609375,4435.4599609375,0
2021-08-06 10:30:00-04:00,4435.3798828125,4437.490234375,4429.27001953125,4435.22998046875,4435.22998046875,277886919
2021-08-06 11:30:00-04:00,4435.22998046875,4437.0400390625,4431.58984375,4436.39990234375,4436.39990234375,177416436
2021-08-06 12:30:00-04:00,4436.41015625,4439.33984375,4434.68017578125,4437.080078125,4437.080078125,151997116
2021-08-06 13:30:00-04:00,4437.1298828125,4438.490234375,4435.89990234375,4436.25,4436.25,154567000
2021-08-06 14:30:00-04:00,4436.31005859375,4436.60009765625,4430.52978515625,4435.72998046875,4435.72998046875,171643000
2021-08-06 15:30:00-04:00,4435.740234375,4437.490234375,4431.31005859375,4436.2001953125,4436.2001953125,262844000
2021-08-09 09:30:00-04:00,4437.77001953125,4439.39013671875,4424.740234375,4428.85986328125,4428.85986328125,0
2021-08-09 10:30:00-04:00,4428.8701171875,4434.25,4427.9501953125,4430.330078125,4430.330078125,237635837
2021-08-09 11:30:00-04:00,4430.35986328125,4434.64013671875,4430.18017578125,4431.47998046875,4431.47998046875,165363597
2021-08-09 12:30:00-04:00,4431.490234375,4433.5400390625,4431.3798828125,4432.259765625,4432.259765625,135787635
2021-08-09 13:30:00-04:00,4432.259765625,4436.81005859375,4431.3798828125,4436.7998046875,4436.7998046875,151023166
2021-08-09 14:30:00-04:00,4436.85009765625,4438.35009765625,4432.6298828125,4433.89990234375,4433.89990234375,167927000
2021-08-09 15:30:00-04:00,4433.85986328125,4436.97021484375,4430.740234375,4432.5,4432.5,242185000
2021-08-10 09:30:00-04:00,4435.7900390625,4445.2099609375,4433.89990234375,4441.43994140625,4441.43994140625,407450302
2021-08-10 10:30:00-04:00,4441.580078125,4441.72021484375,4430.02978515625,4437.009765625,4437.009765625,297610322
2021-08-10 11:30:00-04:00,4436.93994140625,4443.759765625,4435.22998046875,4441.5,4441.5,218996998
2021-08-10 12:30:00-04:00,4441.490234375,4441.5498046875,4438.16015625,4439.39013671875,4439.39013671875,172535378
2021-08-10 13:30:00-04:00,4439.31982421875,4441.490234375,4434.81982421875,4438.58984375,4438.58984375,179865000
2021-08-10 14:30:00-04:00,4438.56982421875,4439.990234375,4435.7998046875,4437.6201171875,4437.6201171875,185565000
2021-08-10 15:30:00-04:00,4437.64013671875,4437.89990234375,4432.77978515625,4436.830078125,4436.830078125,257184000
2021-08-11 09:30:00-04:00,4442.18017578125,4449.43994140625,4442.18017578125,4447.35986328125,4447.35986328125,0
2021-08-11 10:30:00-04:00,4447.25,4447.97998046875,4437.68017578125,4439.6298828125,4439.6298828125,267621312
2021-08-11 11:30:00-04:00,4439.5400390625,4441.77978515625,4436.419921875,4440.509765625,4440.509765625,193547662
2021-08-11 12:30:00-04:00,4440.4599609375,4445.669921875,4440.25,4444.91015625,4444.91015625,169202647
2021-08-11 13:30:00-04:00,4444.89990234375,4445.66015625,4442.10986328125,4443.52001953125,4443.52001953125,164403000
2021-08-11 14:30:00-04:00,4443.52001953125,4447.93017578125,4443.509765625,4447.52978515625,4447.52978515625,193231000
2021-08-11 15:30:00-04:00,4447.52978515625,4448.2099609375,4444.259765625,4447.5400390625,4447.5400390625,259882000
2021-08-12 09:30:00-04:00,4446.080078125,4446.080078125,4435.9599609375,4443.919921875,4443.919921875,0
2021-08-12 10:30:00-04:00,4443.8798828125,4448.1201171875,4443.0,4447.2900390625,4447.2900390625,229289112
2021-08-12 11:30:00-04:00,4447.259765625,4453.1201171875,4446.39990234375,4452.419921875,4452.419921875,165134949
2021-08-12 12:30:00-04:00,4452.43994140625,4453.8701171875,4450.72998046875,4452.56005859375,4452.56005859375,136412265
2021-08-12 13:30:00-04:00,4452.58984375,4455.759765625,4452.1298828125,4455.240234375,4455.240234375,138217655
2021-08-12 14:30:00-04:00,4455.25,4460.41015625,4454.919921875,4459.7001953125,4459.7001953125,162963000
2021-08-12 15:30:00-04:00,4459.7099609375,4461.77001953125,4458.5,4460.330078125,4460.330078125,233619000
2021-08-13 09:30:00-04:00,4464.83984375,4468.3701171875,4460.81982421875,4463.10986328125,4463.10986328125,0
2021-08-13 10:30:00-04:00,4463.080078125,4466.009765625,4461.740234375,4464.81005859375,4464.81005859375,206583099
2021-08-13 11:30:00-04:00,4465.009765625,4465.31982421875,4463.14013671875,4464.22998046875,4464.22998046875,145577531
2021-08-13 12:30:00-04:00,4464.18994140625,4465.3798828125,4462.919921875,4464.9599609375,4464.9599609375,127143759
2021-08-13 13:30:00-04:00,4464.9599609375,4467.02978515625,4464.64013671875,4465.39990234375,4465.39990234375,134290105
2021-08-13 14:30:00-04:00,4465.41015625,4465.7998046875,4461.18994140625,4463.8798828125,4463.8798828125,164169574
2021-08-13 15:30:00-04:00,4463.85986328125,4468.080078125,4462.7001953125,4467.97021484375,4467.97021484375,232199000
2021-08-16 09:30:00-04:00,4461.64990234375,4461.64990234375,4437.8798828125,4439.18994140625,4439.18994140625,0
2021-08-16 10:30:00-04:00,4439.25,4447.08984375,4437.66015625,4446.33984375,4446.33984375,229113351
2021-08-16 11:30:00-04:00,4446.3701171875,4455.4599609375,4445.9599609375,4453.72998046875,4453.72998046875,159454739
2021-08-16 12:30:00-04:00,4453.72021484375,4461.259765625,4452.06982421875,4460.669921875,4460.669921875,134211565
2021-08-16 13:30:00-04:00,4460.64990234375,4468.89990234375,4460.2900390625,4466.6298828125,4466.6298828125,143340844
2021-08-16 14:30:00-04:00,4466.6201171875,4475.06005859375,4466.60986328125,4474.16015625,4474.16015625,155133000
2021-08-16 15:30:00-04:00,4474.169921875,4480.259765625,4471.4501953125,4479.77978515625,4479.77978515625,228978000
2021-08-17 09:30:00-04:00,4462.1201171875,4462.1201171875,4442.89013671875,4456.06005859375,4456.06005859375,0
2021-08-17 10:30:00-04:00,4456.06982421875,4458.39013671875,4446.52001953125,4447.509765625,4447.509765625,254008638
2021-08-17 11:30:00-04:00,4447.25,4451.27978515625,4434.02001953125,4440.509765625,4440.509765625,196474443
2021-08-17 12:30:00-04:00,4440.5498046875,4440.5498046875,4417.830078125,4430.1201171875,4430.1201171875,222227087
2021-08-17 13:30:00-04:00,4430.18017578125,4437.89013671875,4419.7001953125,4432.3701171875,4432.3701171875,168902000
2021-08-17 14:30:00-04:00,4432.5,4443.7900390625,4427.169921875,4440.3701171875,4440.3701171875,190315000
2021-08-17 15:30:00-04:00,4440.3701171875,4448.669921875,4436.68017578125,4448.18994140625,4448.18994140625,259351000
2021-08-18 09:30:00-04:00,4440.93994140625,4454.31982421875,4435.759765625,4450.080078125,4450.080078125,0
2021-08-18 10:30:00-04:00,4450.080078125,4453.009765625,4441.080078125,4444.009765625,4444.009765625,249288147
2021-08-18 11:30:00-04:00,4443.990234375,4445.33984375,4438.35009765625,4438.4599609375,4438.4599609375,182311278
2021-08-18 12:30:00-04:00,4438.47021484375,4442.06005859375,4437.56982421875,4438.72998046875,4438.72998046875,141462920
2021-08-18 13:30:00-04:00,4438.72998046875,4449.56005859375,4425.81982421875,4440.41015625,4440.41015625,181478581
2021-08-18 14:30:00-04:00,4440.43994140625,4443.77978515625,4424.0,4424.080078125,4424.080078125,204778000
2021-08-18 15:30:00-04:00,4424.080078125,4424.080078125,4397.58984375,4400.72998046875,4400.72998046875,337632000
2021-08-19 09:30:00-04:00,4382.43994140625,4406.64990234375,4367.72998046875,4398.4501953125,4398.4501953125,0
2021-08-19 10:30:00-04:00,4398.4599609375,4403.580078125,4382.9501953125,4397.0498046875,4397.0498046875,343933779
2021-08-19 11:30:00-04:00,4397.080078125,4418.60986328125,4397.080078125,4409.91015625,4409.91015625,237667070
2021-08-19 12:30:00-04:00,4409.89990234375,4417.35986328125,4402.52978515625,4402.52978515625,4402.52978515625,186502000
2021-08-19 13:30:00-04:00,4402.52978515625,4407.85009765625,4389.39013671875,4389.6201171875,4389.6201171875,208481000
2021-08-19 14:30:00-04:00,4389.580078125,4416.89990234375,4382.990234375,4416.5,4416.5,235895000
2021-08-19 15:30:00-04:00,4416.5,4417.89990234375,4400.81005859375,4405.81982421875,4405.81982421875,308550000
2021-08-20 09:30:00-04:00,4410.56005859375,4436.7099609375,4406.7998046875,4433.2001953125,4433.2001953125,0
2021-08-20 10:30:00-04:00,4433.169921875,4437.4599609375,4428.08984375,4429.58984375,4429.58984375,239539623
2021-08-20 11:30:00-04:00,4429.56005859375,4439.5,4427.5400390625,4439.5,4439.5,178097545
2021-08-20 12:30:00-04:00,4439.5498046875,4442.830078125,4439.33984375,4439.83984375,4439.83984375,142016808
2021-08-20 13:30:00-04:00,4439.81982421875,4440.7900390625,4433.39990234375,4434.56005859375,4434.56005859375,155445979
2021-08-20 14:30:00-04:00,4434.52978515625,4441.39990234375,4432.6298828125,4441.39990234375,4441.39990234375,174802000
2021-08-20 15:30:00-04:00,4441.39990234375,4444.35009765625,4439.68994140625,4441.2001953125,4441.2001953125,280874000
2021-08-23 09:30:00-04:00,4450.2900390625,4479.93017578125,4450.2900390625,4476.60009765625,4476.60009765625,0
2021-08-23 10:30:00-04:00,4476.64013671875,4484.77978515625,4474.85986328125,4482.31982421875,4482.31982421875,234992898
2021-08-23 11:30:00-04:00,4482.31982421875,4486.919921875,4482.2900390625,4486.39990234375,4486.39990234375,177948337
2021-08-23 12:30:00-04:00,4486.3798828125,4489.8798828125,4483.509765625,4484.580078125,4484.580078125,156375030
2021-08-23 13:30:00-04:00,4484.60986328125,4487.64013671875,4482.10009765625,4485.18994140625,4485.18994140625,150418000
2021-08-23 14:30:00-04:00,4485.2001953125,4488.47998046875,4484.10009765625,4486.0498046875,4486.0498046875,180113000
2021-08-23 15:30:00-04:00,4486.06982421875,4487.68017578125,4478.669921875,4479.08984375,4479.08984375,257989000
2021-08-24 09:30:00-04:00,4484.39990234375,4491.4501953125,4482.27978515625,4491.330078125,4491.330078125,0
2021-08-24 10:30:00-04:00,4491.330078125,4492.10986328125,4487.52978515625,4487.52978515625,4487.52978515625,214082699
2021-08-24 11:30:00-04:00,4487.5,4488.5,4484.27001953125,4484.66015625,4484.66015625,167725789
2021-08-24 12:30:00-04:00,4484.64013671875,4488.22998046875,4483.740234375,4487.7998046875,4487.7998046875,151277936
2021-08-24 13:30:00-04:00,4487.7998046875,4491.56005859375,4487.759765625,4490.419921875,4490.419921875,147631385
2021-08-24 14:30:00-04:00,4490.41015625,4492.81005859375,4490.39013671875,4492.1201171875,4492.1201171875,177224000
2021-08-24 15:30:00-04:00,4492.10986328125,4492.10986328125,4484.60009765625,4486.22998046875,4486.22998046875,254887000
2021-08-25 09:30:00-04:00,4490.4501953125,4492.740234375,4485.66015625,4490.3701171875,4490.3701171875,0
2021-08-25 10:30:00-04:00,4490.39013671875,4495.91015625,4488.68017578125,4495.91015625,4495.91015625,211528929
2021-08-25 11:30:00-04:00,4495.93017578125,4500.7001953125,4494.72021484375,4500.509765625,4500.509765625,170497891
2021-08-25 12:30:00-04:00,4500.490234375,4501.080078125,4498.0498046875,4498.2001953125,4498.2001953125,149093870
2021-08-25 13:30:00-04:00,4498.22998046875,4500.6201171875,4497.93017578125,4499.5,4499.5,173662941
2021-08-25 14:30:00-04:00,4499.47021484375,4499.64013671875,4495.52978515625,4497.4501953125,4497.4501953125,182629000
2021-08-25 15:30:00-04:00,4497.43994140625,4501.7099609375,4496.14990234375,4496.14990234375,4496.14990234375,249416000
2021-08-26 09:30:00-04:00,4493.75,4495.89990234375,4474.52978515625,4482.6298828125,4482.6298828125,0
2021-08-26 10:30:00-04:00,4482.7001953125,4485.509765625,4469.4599609375,4482.1201171875,4482.1201171875,233329411
2021-08-26 11:30:00-04:00,4482.10009765625,4487.81982421875,4478.64990234375,4486.93017578125,4486.93017578125,153581532
2021-08-26 12:30:00-04:00,4486.91015625,4487.6201171875,4479.02978515625,4481.259765625,4481.259765625,136830813
2021-08-26 13:30:00-04:00,4481.27978515625,4484.8798828125,4475.72998046875,4477.89990234375,4477.89990234375,144362924
2021-08-26 14:30:00-04:00,4477.89013671875,4479.2099609375,4468.990234375,4473.1201171875,4473.1201171875,191407000
2021-08-26 15:30:00-04:00,4473.10009765625,4476.60009765625,4469.7099609375,4469.7099609375,4469.7099609375,245208000
2021-08-27 09:30:00-04:00,4474.10009765625,4505.16015625,4474.10009765625,4499.97998046875,4499.97998046875,0
2021-08-27 10:30:00-04:00,4499.97998046875,4505.85009765625,4496.47021484375,4499.89013671875,4499.89013671875,227796377
2021-08-27 11:30:00-04:00,4499.8701171875,4507.0,4499.8701171875,4506.759765625,4506.759765625,172772546
2021-08-27 12:30:00-04:00,4506.759765625,4511.75,4506.490234375,4511.02001953125,4511.02001953125,140611230
2021-08-27 13:30:00-04:00,4511.009765625,4512.080078125,4507.2998046875,4509.02001953125,4509.02001953125,138034894
2021-08-27 14:30:00-04:00,4509.009765625,4512.4501953125,4508.35009765625,4510.81005859375,4510.81005859375,162214000
2021-08-27 15:30:00-04:00,4510.759765625,4513.330078125,4507.47998046875,4508.7099609375,4508.7099609375,235692000
2021-08-30 09:30:00-04:00,4513.759765625,4528.85009765625,4513.759765625,4528.7900390625,4528.7900390625,0
2021-08-30 10:30:00-04:00,4528.83984375,4537.14990234375,4527.919921875,4532.93994140625,4532.93994140625,202767294
2021-08-30 11:30:00-04:00,4532.97021484375,4536.8798828125,4530.77978515625,4531.669921875,4531.669921875,162641156
2021-08-30 12:30:00-04:00,4531.7001953125,4535.0,4531.0498046875,4534.009765625,4534.009765625,132595352
2021-08-30 13:30:00-04:00,4534.009765625,4537.35986328125,4533.33984375,4535.56982421875,4535.56982421875,134304051
2021-08-30 14:30:00-04:00,4535.580078125,4536.60009765625,4533.41015625,4534.16015625,4534.16015625,160229791
2021-08-30 15:30:00-04:00,4534.14990234375,4534.18994140625,4528.2001953125,4528.35009765625,4528.35009765625,233730000
2021-08-31 09:30:00-04:00,4529.75,4529.75,4515.7998046875,4522.509765625,4522.509765625,0
2021-08-31 10:30:00-04:00,4522.5498046875,4531.06982421875,4521.3798828125,4528.18017578125,4528.18017578125,216449701
2021-08-31 11:30:00-04:00,4528.18017578125,4531.39013671875,4527.58984375,4531.1298828125,4531.1298828125,166060502
2021-08-31 12:30:00-04:00,4531.10009765625,4531.10009765625,4520.72021484375,4522.31982421875,4522.31982421875,174149779
2021-08-31 13:30:00-04:00,4522.31982421875,4525.41015625,4520.580078125,4522.509765625,4522.509765625,164445872
2021-08-31 14:30:00-04:00,4522.52978515625,4525.10986328125,4518.580078125,4519.14990234375,4519.14990234375,193282000
2021-08-31 15:30:00-04:00,4519.27978515625,4525.75,4518.35009765625,4522.4501953125,4522.4501953125,348355000
2021-09-01 09:30:00-04:00,4528.7998046875,4532.27978515625,4524.4501953125,4528.56005859375,4528.56005859375,0
2021-09-01 10:30:00-04:00,4528.66015625,4533.02978515625,4527.60009765625,4529.39013671875,4529.39013671875,271020173
2021-09-01 11:30:00-04:00,4529.3798828125,4533.64013671875,4528.77978515625,4532.83984375,4532.83984375,203925211
2021-09-01 12:30:00-04:00,4532.8701171875,4536.97021484375,4532.43994140625,4536.1298828125,4536.1298828125,190487419
2021-09-01 13:30:00-04:00,4536.1201171875,4537.10986328125,4532.85986328125,4533.330078125,4533.330078125,174915000
2021-09-01 14:30:00-04:00,4533.330078125,4533.60009765625,4525.39013671875,4528.0498046875,4528.0498046875,195197000
2021-09-01 15:30:00-04:00,4527.97998046875,4528.0,4522.02001953125,4524.08984375,4524.08984375,266798000
2021-09-02 09:30:00-04:00,4534.47998046875,4545.85009765625,4534.47998046875,4540.39990234375,4540.39990234375,0
2021-09-02 10:30:00-04:00,4540.39990234375,4542.68994140625,4537.97021484375,4541.58984375,4541.58984375,243678307
2021-09-02 11:30:00-04:00,4541.68994140625,4543.02001953125,4536.93994140625,4537.83984375,4537.83984375,166834251
2021-09-02 12:30:00-04:00,4537.81982421875,4539.8701171875,4532.60986328125,4532.9501953125,4532.9501953125,142118056
2021-09-02 13:30:00-04:00,4532.8798828125,4534.1201171875,4524.66015625,4526.669921875,4526.669921875,156980146
2021-09-02 14:30:00-04:00,4526.64013671875,4533.990234375,4525.4501953125,4528.509765625,4528.509765625,205640000
2021-09-02 15:30:00-04:00,4528.60009765625,4537.06005859375,4526.8798828125,4537.009765625,4537.009765625,272003000
2021-09-03 09:30:00-04:00,4532.419921875,4535.02001953125,4521.2998046875,4531.39990234375,4531.39990234375,0
2021-09-03 10:30:00-04:00,4531.3798828125,4535.39013671875,4526.419921875,4533.72021484375,4533.72021484375,202152313
2021-09-03 11:30:00-04:00,4533.7998046875,4535.64013671875,4530.2099609375,4533.740234375,4533.740234375,156319944
2021-09-03 12:30:00-04:00,4533.7900390625,4539.0,4530.7998046875,4537.240234375,4537.240234375,134795592
2021-09-03 13:30:00-04:00,4537.25,4539.919921875,4536.47021484375,4538.64990234375,4538.64990234375,122999950
2021-09-03 14:30:00-04:00,4538.64990234375,4541.4501953125,4537.56005859375,4538.02001953125,4538.02001953125,147748183
2021-09-03 15:30:00-04:00,4538.009765625,4540.27978515625,4533.85009765625,4535.22021484375,4535.22021484375,229679000
2021-09-07 09:30:00-04:00,4535.3798828125,4535.3798828125,4513.0,4516.509765625,4516.509765625,0
2021-09-07 10:30:00-04:00,4516.5498046875,4522.8701171875,4513.39990234375,4515.89013671875,4515.89013671875,227933267
2021-09-07 11:30:00-04:00,4515.89990234375,4523.330078125,4515.41015625,4522.75,4522.75,164326833
2021-09-07 12:30:00-04:00,4522.77001953125,4529.02978515625,4522.2099609375,4526.7099609375,4526.7099609375,145005802
2021-09-07 13:30:00-04:00,4526.740234375,4529.259765625,4524.0,4524.31982421875,4524.31982421875,140125541
2021-09-07 14:30:00-04:00,4524.259765625,4527.77978515625,4522.7998046875,4523.41015625,4523.41015625,189468000
