Datetime,Open,High,Low,Close,Adj Close,Volume
2024-03-20 09:30:00-04:00,5181.68994140625,5181.68994140625,5174.7998046875,5175.31005859375,5175.31005859375,0
2024-03-20 09:35:00-04:00,5175.35009765625,5176.0,5172.580078125,5174.43017578125,5174.43017578125,27676496
2024-03-20 09:40:00-04:00,5174.18994140625,5176.85986328125,5172.81982421875,5173.7001953125,5173.7001953125,27984420
2024-03-20 09:45:00-04:00,5173.740234375,5174.7998046875,5172.6201171875,5173.8701171875,5173.8701171875,24208901
2024-03-20 09:50:00-04:00,5173.72998046875,5176.02978515625,5173.419921875,5175.9501953125,5175.9501953125,21912003
2024-03-20 09:55:00-04:00,5176.0,5177.43017578125,5175.2900390625,5175.2900390625,5175.2900390625,21611447
2024-03-20 10:00:00-04:00,5175.14013671875,5177.7998046875,5174.16015625,5176.47021484375,5176.47021484375,22012908
2024-03-20 10:05:00-04:00,5176.669921875,5178.31005859375,5176.31982421875,5177.68994140625,5177.68994140625,20862828
2024-03-20 10:10:00-04:00,5177.72021484375,5178.1298828125,5175.72021484375,5176.81005859375,5176.81005859375,20193296
2024-03-20 10:15:00-04:00,5176.85009765625,5178.7099609375,5176.75,5177.10009765625,5177.10009765625,18590433
2024-03-20 10:20:00-04:00,5177.080078125,5181.93017578125,5176.64013671875,5181.85009765625,5181.85009765625,21025868
2024-03-20 10:25:00-04:00,5181.85009765625,5184.56982421875,5180.8798828125,5183.85009765625,5183.85009765625,20477287
2024-03-20 10:30:00-04:00,5183.93994140625,5184.8798828125,5181.009765625,5181.009765625,5181.009765625,24553756
2024-03-20 10:35:00-04:00,5180.97021484375,5181.0400390625,5176.31005859375,5178.259765625,5178.259765625,19032920
2024-03-20 10:40:00-04:00,5178.259765625,5178.81005859375,5177.1201171875,5177.77978515625,5177.77978515625,19619773
2024-03-20 10:45:00-04:00,5177.72021484375,5179.2099609375,5176.85986328125,5177.27978515625,5177.27978515625,17565396
2024-03-20 10:50:00-04:00,5177.330078125,5179.72021484375,5177.330078125,5178.77001953125,5178.77001953125,18601118
2024-03-20 10:55:00-04:00,5178.60009765625,5180.240234375,5178.41015625,5179.18994140625,5179.18994140625,18071575
2024-03-20 11:00:00-04:00,5179.5400390625,5181.3701171875,5179.16015625,5181.3701171875,5181.3701171875,16269425
2024-03-20 11:05:00-04:00,5181.330078125,5182.009765625,5181.1298828125,5181.740234375,5181.740234375,17490826
2024-03-20 11:10:00-04:00,5181.77001953125,5183.52001953125,5181.419921875,5183.43994140625,5183.43994140625,16913658
2024-03-20 11:15:00-04:00,5183.5,5183.7099609375,5182.14013671875,5182.85009765625,5182.85009765625,19974263
2024-03-20 11:20:00-04:00,5182.85986328125,5183.2099609375,5181.64990234375,5182.2001953125,5182.2001953125,17602499
2024-03-20 11:25:00-04:00,5182.06005859375,5182.93017578125,5181.25,5182.4501953125,5182.4501953125,16273535
2024-03-20 11:30:00-04:00,5182.33984375,5183.509765625,5180.1298828125,5180.81005859375,5180.81005859375,16753801
2024-03-20 11:35:00-04:00,5180.830078125,5181.4599609375,5179.0,5179.5,5179.5,13997698
